title,address,access,age,floor,rent,administration,deposit,gratuity,madori,menseki
ピエス白山,東京都文京区白山２, 都営三田線/白山駅 歩7分 東京メトロ丸ノ内線/茗荷谷駅 歩19分 東京メトロ南北線/後楽園駅 歩14分 , 築38年 3階建 ,             3階,7万円,-,7万円,7万円,ワンルーム,19.44m2
パティオ本郷,東京都文京区本郷２, 都営三田線/水道橋駅 歩5分 東京メトロ丸ノ内線/本郷三丁目駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築42年 6階建 ,             3階,7.3万円,2000円,7.3万円,7.3万円,ワンルーム,23.03m2
ＪＲ山手線 西日暮里駅 12階建 築30年,東京都文京区千駄木４, ＪＲ山手線/西日暮里駅 歩10分 東京メトロ千代田線/千駄木駅 歩10分 東京メトロ南北線/本駒込駅 歩13分 , 築30年 12階建 ,             5階,6.8万円,6000円,6.8万円,6.8万円,1K,16.35m2
ハウス千駄木,東京都文京区千駄木５, 東京メトロ千代田線/千駄木駅 歩4分 東京メトロ南北線/本駒込駅 歩10分 都営三田線/白山駅 歩12分 , 築39年 3階建 ,             1階,6万円,3000円,-,-,1K,18.64m2
ハウス千駄木,東京都文京区千駄木５, 東京メトロ千代田線/千駄木駅 歩4分 東京メトロ南北線/本駒込駅 歩10分 都営三田線/白山駅 歩12分 , 築39年 3階建 ,             2階,11.5万円,5000円,-,-,1LDK,37.29m2
ＪＲ山手線 西日暮里駅 2階建 築31年,東京都文京区千駄木４, ＪＲ山手線/西日暮里駅 歩8分 東京メトロ千代田線/西日暮里駅 歩8分 ＪＲ山手線/田端駅 歩12分 , 築31年 2階建 ,             1階,5.5万円,4000円,5.5万円,-,ワンルーム,9.45m2
お茶の水いいおか,東京都文京区湯島１, ＪＲ中央線/御茶ノ水駅 歩6分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ千代田線/新御茶ノ水駅 歩8分 , 築45年 5階建 ,             4階,7.4万円,5000円,7.4万円,7.4万円,ワンルーム,19.76m2
ＪＲ総武線 御茶ノ水駅 5階建 築45年,東京都文京区湯島１, ＪＲ総武線/御茶ノ水駅 歩6分 東京メトロ銀座線/末広町駅 歩7分 東京メトロ千代田線/湯島駅 歩10分 , 築45年 5階建 ,             4階,7.4万円,5000円,7.4万円,7.4万円,ワンルーム,19.76m2
竹中ビル,東京都文京区大塚２, 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ丸ノ内線/茗荷谷駅 歩9分 東京メトロ丸ノ内線/新大塚駅 歩9分 , 築45年 4階建 ,             3階,7万円,3000円,7万円,-,1K,17.87m2
竹中ビル,東京都文京区大塚２, 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ丸ノ内線/茗荷谷駅 歩9分 東京メトロ丸ノ内線/新大塚駅 歩9分 , 築45年 4階建 ,             4階,7万円,3000円,7万円,-,1K,17.87m2
ＪＲ山手線 巣鴨駅 3階建 築24年,東京都文京区千石４, ＪＲ山手線/巣鴨駅 歩10分 都営三田線/千石駅 歩3分 ＪＲ山手線/駒込駅 歩17分 , 築24年 3階建 ,             1階,7万円,-,7万円,7万円,1K,22m2
ＪＲ山手線 田端駅 10階建 築30年,東京都文京区本駒込４, ＪＲ山手線/田端駅 歩10分 東京メトロ千代田線/西日暮里駅 歩12分 東京メトロ南北線/本駒込駅 歩13分 , 築30年 10階建 ,             3階,7.3万円,6000円,-,7.3万円,1K,25.64m2
東京メトロ有楽町線 江戸川橋駅 8階建 築36年,東京都文京区関口１, 東京メトロ有楽町線/江戸川橋駅 歩4分 東京メトロ東西線/神楽坂駅 歩7分 都営大江戸線/牛込神楽坂駅 歩15分 , 築36年 8階建 ,             2階,7万円,10000円,-,-,ワンルーム,22.93m2
東京メトロ有楽町線 江戸川橋駅 8階建 築36年,東京都文京区関口１, 東京メトロ有楽町線/江戸川橋駅 歩4分 東京メトロ東西線/神楽坂駅 歩7分 都営大江戸線/牛込神楽坂駅 歩15分 , 築36年 8階建 ,             3階,7.4万円,10000円,7.4万円,7.4万円,ワンルーム,22.93m2
東京メトロ有楽町線 江戸川橋駅 8階建 築36年,東京都文京区関口１, 東京メトロ有楽町線/江戸川橋駅 歩4分 東京メトロ東西線/神楽坂駅 歩7分 都営大江戸線/牛込神楽坂駅 歩15分 , 築36年 8階建 ,             2階,7.5万円,10000円,-,-,ワンルーム,27.44m2
東京メトロ有楽町線 江戸川橋駅 8階建 築36年,東京都文京区関口１, 東京メトロ有楽町線/江戸川橋駅 歩4分 東京メトロ東西線/神楽坂駅 歩7分 都営大江戸線/牛込神楽坂駅 歩15分 , 築36年 8階建 ,             2階,7.5万円,10000円,-,-,ワンルーム,22.93m2
東京メトロ有楽町線 江戸川橋駅 8階建 築36年,東京都文京区関口１, 東京メトロ有楽町線/江戸川橋駅 歩4分 東京メトロ東西線/神楽坂駅 歩7分 都営大江戸線/牛込神楽坂駅 歩15分 , 築36年 8階建 ,             7階,7.6万円,10000円,-,-,ワンルーム,26.37m2
東京メトロ有楽町線 江戸川橋駅 8階建 築36年,東京都文京区関口１, 東京メトロ有楽町線/江戸川橋駅 歩4分 東京メトロ東西線/神楽坂駅 歩7分 都営大江戸線/牛込神楽坂駅 歩15分 , 築36年 8階建 ,             7階,8万円,10000円,-,-,ワンルーム,24.64m2
東京メトロ千代田線 千駄木駅 2階建 築38年,東京都文京区千駄木２, 東京メトロ千代田線/千駄木駅 歩3分 東京メトロ千代田線/根津駅 歩11分 ＪＲ山手線/日暮里駅 歩14分 , 築38年 2階建 ,             2階,6.6万円,3000円,-,-,1K,20.46m2
Ｓｔａｎｚａ－Ｍｉａ白山,東京都文京区白山５, 都営三田線/千石駅 歩4分 東京メトロ南北線/本駒込駅 歩10分 都営三田線/白山駅 歩9分 , 築32年 7階建 ,             4階,5.37万円,9300円,5.37万円,5.37万円,ワンルーム,12.43m2
ホシバマンション,東京都文京区本駒込５, ＪＲ山手線/駒込駅 歩7分 都営三田線/千石駅 歩12分 ＪＲ京浜東北線/田端駅 歩13分 , 築43年 4階建 ,             3階,6万円,3000円,6万円,-,1K,20m2
グレイス白山,東京都文京区白山４, 都営三田線/千石駅 歩8分 東京メトロ丸ノ内線/茗荷谷駅 歩17分 東京メトロ南北線/本駒込駅 歩15分 , 築34年 3階建 ,             2階,6.7万円,-,-,-,ワンルーム,20.9m2
グレイス白山,東京都文京区白山４, 都営三田線/千石駅 歩8分 東京メトロ丸ノ内線/茗荷谷駅 歩17分 東京メトロ南北線/本駒込駅 歩15分 , 築34年 3階建 ,             2階,6.95万円,-,-,-,1K,22.6m2
グレイス白山,東京都文京区白山４, 都営三田線/千石駅 歩8分 東京メトロ丸ノ内線/茗荷谷駅 歩17分 東京メトロ南北線/本駒込駅 歩15分 , 築34年 3階建 ,             2階,6.95万円,-,-,-,ワンルーム,20.77m2
東京メトロ南北線 本駒込駅 地下1地上14階建 築31年,東京都文京区本駒込３, 東京メトロ南北線/本駒込駅 歩1分 都営三田線/白山駅 歩5分 東京メトロ千代田線/千駄木駅 歩14分 , 築31年 地下1地上14階建 ,             11階,6.8万円,7000円,6.8万円,6.8万円,ワンルーム,16.43m2
東京メトロ南北線 本駒込駅 地下1地上14階建 築31年,東京都文京区本駒込３, 東京メトロ南北線/本駒込駅 歩1分 都営三田線/白山駅 歩5分 東京メトロ千代田線/千駄木駅 歩14分 , 築31年 地下1地上14階建 ,             14階,7.7万円,8000円,7.7万円,-,1K,20.83m2
本郷ハウス,東京都文京区向丘１, 東京メトロ南北線/東大前駅 歩3分 都営三田線/白山駅 歩8分 東京メトロ南北線/本駒込駅 歩9分 , 築46年 2階建 ,             1階,6万円,-,6万円,6万円,1DK,25.92m2
東京メトロ千代田線 千駄木駅 4階建 築36年,東京都文京区千駄木３, 東京メトロ千代田線/千駄木駅 歩5分 ＪＲ山手線/西日暮里駅 歩8分 ＪＲ山手線/日暮里駅 歩10分 , 築36年 4階建 ,             2階,5.2万円,5000円,5.2万円,5.2万円,ワンルーム,17.21m2
東京メトロ千代田線 千駄木駅 4階建 築36年,東京都文京区千駄木３, 東京メトロ千代田線/千駄木駅 歩5分 ＪＲ山手線/西日暮里駅 歩8分 ＪＲ山手線/日暮里駅 歩10分 , 築36年 4階建 ,             2階,5.2万円,8000円,5.2万円,5.2万円,ワンルーム,17.21m2
ハイツ小石川,東京都文京区春日２, 東京メトロ南北線/後楽園駅 歩10分 東京メトロ丸ノ内線/茗荷谷駅 歩10分 都営三田線/春日駅 歩13分 , 築38年 5階建 ,             5階,6.9万円,3000円,6.9万円,6.9万円,1DK,25.64m2
アドリーム千駄木,東京都文京区千駄木４, 日暮里・舎人ライナー/西日暮里駅 歩10分 ＪＲ山手線/田端駅 歩13分 東京メトロ千代田線/千駄木駅 歩10分 , 築30年 12階建 ,             3階,5.9万円,9000円,5.9万円,11.8万円,1K,16.86m2
アドリーム千駄木,東京都文京区千駄木４, 日暮里・舎人ライナー/西日暮里駅 歩10分 ＪＲ山手線/田端駅 歩13分 東京メトロ千代田線/千駄木駅 歩10分 , 築30年 12階建 ,             5階,6.8万円,6000円,6.8万円,6.8万円,1K,16.35m2
学園台ハイツ,東京都文京区大塚２, 東京メトロ丸ノ内線/茗荷谷駅 歩4分 東京メトロ丸ノ内線/新大塚駅 歩13分 東京メトロ有楽町線/護国寺駅 歩8分 , 築60年 6階建 ,             5階,10万円,-,10万円,10万円,1DK,36.89m2
学園台ハイツ,東京都文京区大塚２, 東京メトロ丸ノ内線/茗荷谷駅 歩4分 東京メトロ丸ノ内線/新大塚駅 歩13分 東京メトロ有楽町線/護国寺駅 歩8分 , 築60年 6階建 ,             4階,12万円,5000円,12万円,12万円,ワンルーム,41.75m2
メゾン白山,東京都文京区白山５, 都営三田線/白山駅 歩3分 東京メトロ南北線/本駒込駅 歩9分 東京メトロ南北線/東大前駅 歩12分 , 築31年 3階建 ,             2階,6.7万円,-,6.7万円,6.7万円,ワンルーム,17m2
三恵ビル,東京都文京区大塚５, 東京メトロ丸ノ内線/新大塚駅 歩3分 東京メトロ有楽町線/護国寺駅 歩8分 ＪＲ山手線/大塚駅 歩13分 , 築53年 7階建 ,             4階,7.5万円,5000円,15万円,-,2K,31m2
東京メトロ南北線 後楽園駅 9階建 築39年,東京都文京区春日１, 東京メトロ南北線/後楽園駅 歩5分 都営三田線/春日駅 歩8分 ＪＲ総武線/飯田橋駅 歩11分 , 築39年 9階建 ,             8階,6万円,7000円,6万円,6万円,ワンルーム,16.08m2
東京メトロ南北線 後楽園駅 9階建 築39年,東京都文京区春日１, 東京メトロ南北線/後楽園駅 歩5分 都営三田線/春日駅 歩8分 ＪＲ総武線/飯田橋駅 歩11分 , 築39年 9階建 ,             6階,5.9万円,10000円,-,-,ワンルーム,16.96m2
東京メトロ南北線 後楽園駅 9階建 築39年,東京都文京区春日１, 東京メトロ南北線/後楽園駅 歩5分 都営三田線/春日駅 歩8分 ＪＲ総武線/飯田橋駅 歩11分 , 築39年 9階建 ,             8階,6.6万円,6000円,-,-,ワンルーム,14.36m2
都営三田線 千石駅 3階建 築5年,東京都文京区本駒込２, 都営三田線/千石駅 歩3分 ＪＲ山手線/巣鴨駅 歩14分 東京メトロ南北線/本駒込駅 歩9分 , 築5年 3階建 ,             1階,10万円,4000円,10万円,10万円,1K,26.31m2
チサンマンション文京千石,東京都文京区本駒込２, 都営三田線/千石駅 歩1分 ＪＲ山手線/巣鴨駅 歩12分  , 築39年 地下1地上7階建 ,             2階,11.4万円,6000円,-,-,1DK,29.6m2
都営三田線 千石駅 地下1地上7階建 築39年,東京都文京区本駒込２, 都営三田線/千石駅 歩1分 ＪＲ山手線/巣鴨駅 歩12分  , 築39年 地下1地上7階建 ,             2階,11.4万円,6000円,-,-,1DK,29.6m2
マロンハウス,東京都文京区向丘１, 東京メトロ南北線/東大前駅 歩4分 都営三田線/白山駅 歩7分 東京メトロ南北線/本駒込駅 歩13分 , 築42年 2階建 ,             1階,6万円,3000円,6万円,6万円,1K,20.12m2
銀河マンション,東京都文京区千駄木４, ＪＲ山手線/西日暮里駅 歩10分 東京メトロ千代田線/千駄木駅 歩11分 ＪＲ山手線/田端駅 歩12分 , 築45年 4階建 ,             3階,6.9万円,4000円,6.9万円,-,2K,23.19m2
アネックス茗荷谷,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩9分 東京メトロ有楽町線/護国寺駅 歩9分 ＪＲ山手線/大塚駅 歩16分 , 築38年 10階建 ,             5階,5.7万円,5000円,5.7万円,-,ワンルーム,16.5m2
アネックス茗荷谷,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩9分 東京メトロ有楽町線/護国寺駅 歩9分 ＪＲ山手線/大塚駅 歩16分 , 築38年 10階建 ,             5階,5.7万円,5000円,5.7万円,-,ワンルーム,16.5m2
東京メトロ丸ノ内線 茗荷谷駅 10階建 築38年,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩7分 東京メトロ丸ノ内線/新大塚駅 歩11分 東京メトロ有楽町線/護国寺駅 歩10分 , 築38年 10階建 ,             5階,5.7万円,5000円,5.7万円,-,ワンルーム,16.5m2
東京メトロ丸ノ内線 茗荷谷駅 10階建 築38年,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩7分 東京メトロ丸ノ内線/新大塚駅 歩11分 東京メトロ有楽町線/護国寺駅 歩10分 , 築38年 10階建 ,             5階,5.7万円,5000円,5.7万円,-,ワンルーム,16.5m2
メゾンキサラギ,東京都文京区千石１, 都営三田線/千石駅 歩2分 ＪＲ山手線/巣鴨駅 歩12分 ＪＲ山手線/駒込駅 歩17分 , 築37年 4階建 ,             2階,6.8万円,3000円,6.8万円,6.8万円,1K,21.97m2
メゾンキサラギ,東京都文京区千石１, 都営三田線/千石駅 歩2分 ＪＲ山手線/巣鴨駅 歩12分 ＪＲ山手線/駒込駅 歩17分 , 築37年 4階建 ,             2階,7.5万円,3000円,7.5万円,7.5万円,1K,21.97m2
都営三田線 春日駅 3階建 築40年,東京都文京区本郷５, 都営三田線/春日駅 歩7分 東京メトロ南北線/後楽園駅 歩9分  , 築40年 3階建 ,             1階,7.3万円,2000円,7.3万円,7.3万円,ワンルーム,18m2
都営三田線 春日駅 3階建 築40年,東京都文京区本郷５, 都営三田線/春日駅 歩7分 東京メトロ南北線/後楽園駅 歩9分  , 築40年 3階建 ,             1階,7.3万円,2000円,7.3万円,7.3万円,ワンルーム,18m2
都営三田線 春日駅 3階建 築40年,東京都文京区本郷５, 都営三田線/春日駅 歩7分 東京メトロ南北線/後楽園駅 歩9分  , 築40年 3階建 ,             1階,7.5万円,2000円,7.5万円,7.5万円,ワンルーム,18m2
都営三田線 春日駅 3階建 築40年,東京都文京区本郷５, 都営三田線/春日駅 歩7分 東京メトロ南北線/後楽園駅 歩9分  , 築40年 3階建 ,             2階,7.7万円,2000円,7.7万円,7.7万円,ワンルーム,18m2
都営三田線 春日駅 3階建 築40年,東京都文京区本郷５, 都営三田線/春日駅 歩7分 東京メトロ南北線/後楽園駅 歩9分  , 築40年 3階建 ,             2階,7.7万円,2000円,7.7万円,7.7万円,ワンルーム,18m2
都営三田線 春日駅 3階建 築40年,東京都文京区本郷５, 都営三田線/春日駅 歩7分 東京メトロ南北線/後楽園駅 歩9分  , 築40年 3階建 ,             1階,7.7万円,2000円,7.7万円,7.7万円,ワンルーム,18m2
ＪＲ山手線 田端駅 12階建 築21年,東京都文京区本駒込４, ＪＲ山手線/田端駅 歩11分 ＪＲ山手線/駒込駅 歩11分 ＪＲ山手線/西日暮里駅 歩14分 , 築21年 12階建 ,             5階,7.6万円,-,7.6万円,7.6万円,1K,22.32m2
ＪＲ山手線 田端駅 12階建 築21年,東京都文京区本駒込４, ＪＲ山手線/田端駅 歩11分 ＪＲ山手線/駒込駅 歩11分 ＪＲ山手線/西日暮里駅 歩14分 , 築21年 12階建 ,             4階,7.7万円,6000円,7.7万円,7.7万円,1K,22.32m2
ＪＲ山手線 田端駅 12階建 築21年,東京都文京区本駒込４, ＪＲ山手線/田端駅 歩11分 ＪＲ山手線/駒込駅 歩11分 ＪＲ山手線/西日暮里駅 歩14分 , 築21年 12階建 ,             9階,7.9万円,6000円,7.9万円,7.9万円,1K,22.32m2
